Wall time,Step,Value
1676856052.8553736,0,0.010697298683226109
1676856291.5089805,1,0.00920101348310709
1676856526.500095,2,0.00894856732338667
1676856761.2255085,3,0.008881335146725178
1676857021.521017,4,0.00895597692579031
1676857296.5801864,5,0.008832063525915146
1676857582.0246336,6,0.008892785757780075
1676857880.099484,7,0.008833798579871655
1676858175.5045848,8,0.008657373487949371
1676858470.5737922,9,0.008733851835131645
1676858766.7003536,10,0.008737388998270035
1676859061.9292336,11,0.0086379274725914
1676859356.8403773,12,0.008527454920113087
1676859653.919771,13,0.008603866212069988
1676859949.3470502,14,0.008626457303762436
1676860246.7998595,15,0.00864293985068798
1676860542.7398062,16,0.008603449910879135
1676860838.6067488,17,0.008605618961155415
1676861133.4134328,18,0.008556585758924484
1676861431.289358,19,0.00859109591692686
1676861727.9278467,20,0.008486117236316204
1676862024.4283643,21,0.008446048013865948
1676862322.867118,22,0.008278636261820793
1676862618.7143826,23,0.008316476829349995
1676862905.3205807,24,0.008252054452896118
1676863147.3735027,25,0.00827779807150364
1676863387.31366,26,0.008256039582192898
1676863631.2642672,27,0.008272632025182247
1676863875.7541678,28,0.008158677257597446
1676864116.0001235,29,0.008070487529039383
1676864356.2265759,30,0.008097988553345203
1676864597.3456717,31,0.008184180594980717
1676864839.0697613,32,0.008158705197274685
1676865078.718511,33,0.008105406537652016
1676865318.484014,34,0.007975010201334953
1676865560.9468994,35,0.00804066564887762
1676865813.1382484,36,0.0079717505723238
1676866053.3698745,37,0.00799882784485817
1676866293.1592493,38,0.007936222478747368
1676866531.9658403,39,0.007900507189333439
1676866771.2715485,40,0.007901540026068687
1676867012.117358,41,0.007960962131619453
1676867252.5243526,42,0.007941361516714096
1676867492.2455392,43,0.007882896810770035
1676867730.2570875,44,0.00779981492087245
1676867970.5507398,45,0.007802113424986601
1676868210.96418,46,0.00785420648753643
1676868450.5378954,47,0.007772647310048342
1676868689.5341225,48,0.007754150778055191
1676868929.7209435,49,0.007740229368209839
1676869174.7829483,50,0.007839885540306568
1676869425.052186,51,0.007618620991706848
1676869665.3014464,52,0.007656582165509462
1676869907.4850547,53,0.007673321291804314
1676870146.1337328,54,0.007642638869583607
1676870385.5304768,55,0.00756660895422101
1676870625.957043,56,0.007617400027811527
1676870865.6824121,57,0.007606071420013905
1676871105.5642076,58,0.007600710727274418
1676871345.932178,59,0.007497068028897047
1676871586.1781754,60,0.00750384759157896
1676871826.3078218,61,0.007531952578574419
1676872066.2763433,62,0.007608320098370314
1676872306.6496692,63,0.007595408242195845
1676872547.0457032,64,0.007593793794512749
1676872793.2345953,65,0.007502139080315828
1676873044.5295863,66,0.007445667404681444
1676873283.367566,67,0.0073177395388484
1676873525.2544794,68,0.00741568673402071
1676873763.2734237,69,0.007300642319023609
1676874002.420529,70,0.007423792965710163
1676874241.6341934,71,0.007363761309534311
1676874481.7482245,72,0.0073922667652368546
1676874721.1039004,73,0.007396627217531204
1676874960.0100014,74,0.007354324217885733
1676875199.6816251,75,0.007335726171731949
1676875439.6660526,76,0.007345999591052532
1676875679.3446188,77,0.0074081094935536385
1676875918.6027143,78,0.007371961604803801
1676876159.282932,79,0.0073614902794361115
1676876406.4525378,80,0.007301504258066416
1676876655.8203235,81,0.007216513156890869
1676876895.6403418,82,0.0072821336798369884
1676877135.464058,83,0.007150005549192429
1676877374.8270924,84,0.007180318236351013
1676877614.7183795,85,0.0072260573506355286
1676877854.7838602,86,0.0071992576122283936
1676878094.3076065,87,0.007246545050293207
1676878334.6958761,88,0.007151947356760502
1676878575.0265331,89,0.007187847048044205
1676878815.3607264,90,0.007124568335711956
1676879055.0875447,91,0.007103183772414923
1676879294.7293437,92,0.007137144450098276
1676879534.9613283,93,0.007055379915982485
1676879775.5332968,94,0.007172484416514635
1676880024.2340393,95,0.007106143981218338
1676880271.9490576,96,0.00705829868093133
1676880511.106981,97,0.006938486825674772
1676880750.8905723,98,0.006933893077075481
1676880990.2879863,99,0.006976591423153877
1676881229.2466693,100,0.007012207992374897
1676881469.2029166,101,0.006964621599763632
1676881708.9420052,102,0.006937416270375252
1676881948.2716365,103,0.006905773188918829
1676882187.7742374,104,0.006926337722688913
1676882427.5085044,105,0.00687152286991477
1676882667.0864775,106,0.006826156750321388
1676882906.5801418,107,0.0069403392262756824
1676883145.557324,108,0.006894189864397049
1676883387.3011565,109,0.006924687419086695
1676883643.472033,110,0.006780305411666632
1676883893.7470994,111,0.006925645750015974
1676884135.5520067,112,0.006800649221986532
1676884375.554158,113,0.006820359732955694
1676884614.5236855,114,0.006825586780905724
1676884855.07365,115,0.006759678479284048
1676885095.0408187,116,0.006789315491914749
1676885335.625456,117,0.006785036530345678
1676885578.4341958,118,0.0067134881392121315
1676885817.731616,119,0.006677311845123768
1676886058.8150196,120,0.006695987191051245
1676886298.8848987,121,0.006641690153628588
1676886539.8952997,122,0.006768584717065096
1676886781.5570936,123,0.006584142334759235
1676887022.5891418,124,0.0065769595094025135
1676887275.0996294,125,0.006526525132358074
1676887522.725299,126,0.006693992298096418
1676887763.7955973,127,0.006573241204023361
1676888004.4362612,128,0.006676018703728914
1676888244.1136208,129,0.006495633162558079
1676888485.0240946,130,0.006514763459563255
1676888725.8899503,131,0.006498062051832676
1676888965.649713,132,0.006457480601966381
1676889205.6607246,133,0.006478862836956978
1676889447.8951366,134,0.006516546010971069
1676889689.0808673,135,0.006419503130018711
1676889929.9928946,136,0.00644683139398694
1676890170.0649056,137,0.006448652595281601
1676890412.4487154,138,0.006417785305529833
1676890652.665174,139,0.006380387581884861
1676890905.654667,140,0.006363322958350182
1676891150.1104634,141,0.006405763793736696
1676891390.4426541,142,0.006406029686331749
1676891631.134934,143,0.0064179725013673306
1676891870.7276478,144,0.006349989213049412
1676892110.2123606,145,0.006427781656384468
1676892351.8323593,146,0.006377935875207186
1676892599.168022,147,0.006333428435027599
1676892853.8497872,148,0.006254254840314388
1676893109.099351,149,0.006237546447664499
1676893366.1157417,150,0.006196633446961641
1676893622.2155073,151,0.0063917376101017
1676893877.430455,152,0.006235809531062841
1676894133.9072347,153,0.006211305968463421
1676894397.0286143,154,0.006210416555404663
1676894663.53212,155,0.006227233912795782
1676894918.826018,156,0.006147719919681549
1676895174.7120924,157,0.006106194574385881
1676895429.8924923,158,0.006145044695585966
1676895685.2833717,159,0.006209927145391703
1676895942.0409775,160,0.006143888458609581
1676896197.3078103,161,0.006047844421118498
1676896452.197783,162,0.006062560249119997
1676896707.7258456,163,0.006013297941535711
1676896963.7928822,164,0.006039909552782774
1676897218.9999552,165,0.006017371546477079
1676897470.775538,166,0.006012458819895983
1676897710.6266394,167,0.005932261701673269
1676897953.5756023,168,0.0061501613818109035
1676898208.1185758,169,0.006073860451579094
1676898448.545406,170,0.006034390535205603
1676898689.0300446,171,0.006064844783395529
1676898930.3322988,172,0.006067053414881229
1676899169.9317293,173,0.00599287636578083
1676899410.5237648,174,0.0059874402359128
1676899650.4967022,175,0.006062362343072891
1676899890.6474364,176,0.005924491677433252
1676900130.2573195,177,0.0059706238098442554
1676900370.439453,178,0.006001645233482122
1676900611.0682318,179,0.005901626776903868
1676900851.1625144,180,0.006046499591320753
1676901091.8781214,181,0.00592400087043643
1676901332.708594,182,0.005934633314609528
1676901577.7719538,183,0.00590427964925766
1676901830.2725976,184,0.005889372434467077
1676902070.3756492,185,0.005828935652971268
1676902311.2725005,186,0.005899047013372183
1676902551.542894,187,0.005896698217839003
1676902791.3488264,188,0.005818073637783527
1676903031.8744824,189,0.005874560214579105
1676903272.0662382,190,0.0059362659230828285
1676903512.2010703,191,0.005906470585614443
1676903752.506305,192,0.005826413631439209
1676903992.3281536,193,0.005859130993485451
1676904231.4551356,194,0.005754557903856039
1676904471.426472,195,0.005819177720695734
1676904711.158046,196,0.005755768623203039
1676904951.733835,197,0.005837611388415098
1676905197.6322198,198,0.005905788857489824
1676905452.0831282,199,0.005781829357147217
