Wall time,Step,Value
1676856052.8563292,0,0.09288205951452255
1676856291.5089805,1,0.1799391806125641
1676856526.500095,2,0.23327769339084625
1676856761.2265058,3,0.2839268743991852
1676857021.5220144,4,0.29741567373275757
1676857296.5801864,5,0.34499257802963257
1676857582.024935,6,0.354086697101593
1676857880.099484,7,0.39201366901397705
1676858175.5045848,8,0.4116779863834381
1676858470.5737922,9,0.41734060645103455
1676858766.7013228,10,0.4748077094554901
1676859061.9292336,11,0.5108754634857178
1676859356.8403773,12,0.48676082491874695
1676859653.919771,13,0.49172186851501465
1676859949.3470502,14,0.5077779293060303
1676860246.7998595,15,0.5189247131347656
1676860542.7398062,16,0.5617263317108154
1676860838.607788,17,0.5263922810554504
1676861133.4134328,18,0.5674557089805603
1676861431.289358,19,0.5773204565048218
1676861727.9281504,20,0.5519639253616333
1676862024.4283643,21,0.6011992692947388
1676862322.867118,22,0.5474416017532349
1676862618.7154183,23,0.6163179874420166
1676862905.3205807,24,0.6226726174354553
1676863147.3745134,25,0.6265994310379028
1676863387.31366,26,0.6462885737419128
1676863631.2648005,27,0.6626652479171753
1676863875.7547116,28,0.644576370716095
1676864116.0001235,29,0.6402654647827148
1676864356.2265759,30,0.6645499467849731
1676864597.3456717,31,0.6857670545578003
1676864839.0697613,32,0.6866490244865417
1676865078.7194724,33,0.6611093878746033
1676865318.484014,34,0.6998453736305237
1676865560.947896,35,0.6972815990447998
1676865813.1382484,36,0.7277694940567017
1676866053.3698745,37,0.7317209243774414
1676866293.1602335,38,0.7140726447105408
1676866531.9668405,39,0.7502006888389587
1676866771.2715485,40,0.7464550733566284
1676867012.1183555,41,0.7642540335655212
1676867252.5243526,42,0.7719598412513733
1676867492.2455392,43,0.7878831624984741
1676867730.2570875,44,0.7723984718322754
1676867970.5513513,45,0.7803990244865417
1676868210.96418,46,0.7960371375083923
1676868450.5388558,47,0.779167652130127
1676868689.5341225,48,0.8042782545089722
1676868929.721904,49,0.8160061240196228
1676869174.7829483,50,0.812309741973877
1676869425.052186,51,0.8233568668365479
1676869665.3014464,52,0.8307311534881592
1676869907.4850547,53,0.8391662240028381
1676870146.1337328,54,0.8487876653671265
1676870385.5314648,55,0.841535210609436
1676870625.957043,56,0.8492647409439087
1676870865.6834135,57,0.8476042747497559
1676871105.5650864,58,0.8621782660484314
1676871345.932178,59,0.8596690893173218
1676871586.1791732,60,0.8630414009094238
1676871826.3078218,61,0.8702168464660645
1676872066.2763433,62,0.8801048994064331
1676872306.6496692,63,0.885627269744873
1676872547.046694,64,0.8898662328720093
1676872793.2345953,65,0.8896843194961548
1676873044.5295863,66,0.8901142477989197
1676873283.3684444,67,0.8897344470024109
1676873525.2544794,68,0.8909828066825867
1676873763.2734237,69,0.8981867432594299
1676874002.420529,70,0.9022403955459595
1676874241.6341934,71,0.9022759199142456
1676874481.7482245,72,0.9050891995429993
1676874721.1039004,73,0.9109379649162292
1676874960.0100014,74,0.9147621393203735
1676875199.6816251,75,0.914030134677887
1676875439.6669924,76,0.9203805327415466
1676875679.3456159,77,0.9246228337287903
1676875918.6037128,78,0.9272438883781433
1676876159.282932,79,0.927166759967804
1676876406.4535666,80,0.9236956238746643
1676876655.8203745,81,0.9280663132667542
1676876895.6403418,82,0.9289254546165466
1676877135.464058,83,0.9307607412338257
1676877374.8270924,84,0.9304600358009338
1676877614.7183795,85,0.930794358253479
1676877854.7838602,86,0.932969868183136
1676878094.3076065,87,0.9333766102790833
1676878334.6958761,88,0.9331951141357422
1676878575.0265331,89,0.9362829327583313
1676878815.3607264,90,0.9403523206710815
1676879055.0875447,91,0.9410125017166138
1676879294.7293437,92,0.9433215260505676
1676879534.9613283,93,0.9453690648078918
1676879775.5334437,94,0.9453373551368713
1676880024.2345936,95,0.9463158845901489
1676880271.9490576,96,0.9443566203117371
1676880511.106981,97,0.9450876712799072
1676880750.8905723,98,0.9463085532188416
1676880990.2879863,99,0.9475599527359009
1676881229.2466693,100,0.9491796493530273
1676881469.2029166,101,0.9500392079353333
1676881708.943003,102,0.951985776424408
1676881948.2716365,103,0.9523983001708984
1676882187.774527,104,0.9522587060928345
1676882427.5087473,105,0.954143226146698
1676882667.0864775,106,0.9529463052749634
1676882906.5801418,107,0.9525231719017029
1676883145.557324,108,0.9528325796127319
1676883387.3013093,109,0.9536051154136658
1676883643.472033,110,0.9543875455856323
1676883893.7480972,111,0.9540565609931946
1676884135.5520067,112,0.955298125743866
1676884375.554158,113,0.9563472270965576
1676884614.52474,114,0.9571959376335144
1676884855.07365,115,0.9580453038215637
1676885095.0408187,116,0.9586411118507385
1676885335.6264243,117,0.9604649543762207
1676885578.4341958,118,0.9611108899116516
1676885817.731616,119,0.9612923860549927
1676886058.8150196,120,0.9622130393981934
1676886298.8848987,121,0.9625728726387024
1676886539.896294,122,0.9628690481185913
1676886781.5570936,123,0.9633131623268127
1676887022.5891418,124,0.9632600545883179
1676887275.0999153,125,0.964228093624115
1676887522.725299,126,0.9642674326896667
1676887763.7955973,127,0.9651341438293457
1676888004.4372585,128,0.9659023880958557
1676888244.1136208,129,0.9666292071342468
1676888485.025584,130,0.9665041565895081
1676888725.8899503,131,0.9671306610107422
1676888965.650081,132,0.9670559763908386
1676889205.6607246,133,0.9671895503997803
1676889447.8951366,134,0.9673970937728882
1676889689.0808673,135,0.9674895405769348
1676889929.9938211,136,0.9676647782325745
1676890170.0649056,137,0.9676952362060547
1676890412.4487154,138,0.9677838683128357
1676890652.665174,139,0.9681272506713867
1676890905.654667,140,0.9682634472846985
1676891150.1104634,141,0.968798041343689
1676891390.443652,142,0.9689018130302429
1676891631.134934,143,0.9691277742385864
1676891870.7276478,144,0.9692246317863464
1676892110.2123606,145,0.969192385673523
1676892351.8323593,146,0.9693077206611633
