Wall time,Step,Value
1682530045.0538158,0,0.1914513111114502
1682530547.6158128,1,0.3476529121398926
1682531045.9616935,2,0.38207030296325684
1682531542.7180045,3,0.37244537472724915
1682532036.7973301,4,0.3123258650302887
1682532531.4680228,5,0.4768773913383484
1682533029.273055,6,0.4688108563423157
1682533524.6078415,7,0.5378212928771973
1682534021.1931646,8,0.5283508896827698
1682534518.333061,9,0.5959291458129883
1682535015.1619132,10,0.6458269953727722
1682535512.0832016,11,0.6628277897834778
1682536007.937678,12,0.6931766867637634
1682536505.1734464,13,0.7145912051200867
1682537001.2998087,14,0.7155212759971619
1682537500.152628,15,0.7555535435676575
1682537999.5270288,16,0.7794498205184937
1682538496.8486886,17,0.7766930460929871
1682538992.5657473,18,0.8022164702415466
1682539487.6778069,19,0.7944271564483643
1682539981.088221,20,0.8528750538825989
1682540475.953478,21,0.8508695960044861
1682540970.678882,22,0.8722055554389954
1682541466.8292515,23,0.8576899766921997
1682541960.285789,24,0.8695253729820251
1682542455.0499997,25,0.8798609972000122
1682542952.0665166,26,0.8920712471008301
1682543447.8697636,27,0.8954442739486694
1682543943.1727617,28,0.9116452932357788
1682544439.6443596,29,0.8887162208557129
1682544932.494556,30,0.8993627429008484
1682545427.8205898,31,0.91819167137146
1682545923.6745703,32,0.920458197593689
1682546420.138373,33,0.9132113456726074
1682546914.5322719,34,0.9353430271148682
1682547411.6896703,35,0.9261147975921631
1682547904.3053467,36,0.9354546666145325
1682548395.8344545,37,0.9379156827926636
1682548892.2876964,38,0.9419748783111572
1682549387.4303792,39,0.941471517086029
1682549883.5223923,40,0.9522638320922852
1682550381.3880064,41,0.9504253268241882
1682550876.304592,42,0.9420042634010315
1682551370.9758098,43,0.9532047510147095
1682551866.0168376,44,0.9602326154708862
1682552361.8792143,45,0.9669545888900757
1682552855.7718143,46,0.9620578289031982
1682553350.3773398,47,0.968394935131073
1682553847.0609655,48,0.9692754745483398
1682554343.2548969,49,0.9717289805412292
1682554839.5565941,50,0.9665553569793701
1682555332.5124705,51,0.967140793800354
1682555827.1264338,52,0.9686232805252075
1682556321.6369565,53,0.9724553227424622
1682556815.9190478,54,0.971372127532959
1682557312.4522114,55,0.9725828170776367
1682557808.436921,56,0.9727956056594849
1682558306.1173308,57,0.9758239388465881
1682558801.582505,58,0.9794584512710571
1682559299.2403631,59,0.9782629609107971
1682559793.2386038,60,0.9830581545829773
1682560291.6175416,61,0.9775214791297913
1682560787.7170393,62,0.9802321195602417
1682561282.926529,63,0.9779032468795776
1682561779.9512649,64,0.9812120199203491
1682562275.6052692,65,0.9828943014144897
1682562770.9793072,66,0.981303334236145
1682563267.0082633,67,0.9800289869308472
1682563763.0396702,68,0.9843273758888245
1682564257.974089,69,0.9816781282424927
1682564756.189599,70,0.9840699434280396
1682565250.898532,71,0.9864659309387207
1682565747.080395,72,0.9869856834411621
1682566242.7352397,73,0.9854350090026855
1682566739.7245862,74,0.9868989586830139
1682567235.3285036,75,0.9873828887939453
1682567731.913594,76,0.9855818748474121
1682568226.7296865,77,0.9862954020500183
1682568721.2179189,78,0.9874680042266846
1682569218.8463533,79,0.9874891042709351
1682569716.0866816,80,0.9878074526786804
1682570211.6764908,81,0.9874527454376221
1682570707.9780173,82,0.9864563345909119
1682571205.3700175,83,0.9855510592460632
1682571702.2073293,84,0.9870379567146301
1682572198.777244,85,0.9865725636482239
1682572692.5408654,86,0.9878313541412354
1682573189.7667294,87,0.9892302751541138
1682573685.861792,88,0.989407479763031
1682574182.6084902,89,0.9895216822624207
1682574677.417944,90,0.9896217584609985
1682575173.3390617,91,0.9894240498542786
1682575670.7509077,92,0.9898309111595154
1682576168.6895747,93,0.989959716796875
1682576666.831981,94,0.9903569221496582
1682577165.216273,95,0.9898418188095093
1682577661.7171376,96,0.9907189011573792
1682578159.9669542,97,0.9906522631645203
1682578656.3915455,98,0.9905611276626587
1682579154.7058473,99,0.9921141862869263
1682579652.7293785,100,0.9905221462249756
1682580149.4751601,101,0.9920007586479187
1682580646.8680015,102,0.9905877113342285
1682581145.5248673,103,0.9906507730484009
1682581642.0287268,104,0.9916378259658813
1682582139.1906717,105,0.9911924004554749
1682582635.328288,106,0.9912013411521912
1682583132.605199,107,0.9911053776741028
1682583628.4707875,108,0.990631103515625
1682584124.8399165,109,0.9905416369438171
1682584620.1480029,110,0.9905658960342407
1682585117.1288624,111,0.9912827610969543
1682585614.1557589,112,0.9915005564689636
1682586111.266019,113,0.9919459819793701
1682586608.5367231,114,0.9919421672821045
1682587106.068457,115,0.9920979142189026
1682587602.6263545,116,0.9920973777770996
1682588099.4132302,117,0.9921914935112
1682588597.2165782,118,0.9923176765441895
1682589093.5512695,119,0.9925668239593506
1682589589.5274603,120,0.9928805232048035
1682590087.5179608,121,0.9930314421653748
1682590583.1324863,122,0.9931653738021851
1682591081.1698954,123,0.9932218194007874
1682591575.8263104,124,0.993278443813324
1682592074.1474087,125,0.9933726787567139
1682592568.1670878,126,0.9933229684829712
1682593065.3990514,127,0.9933232069015503
1682593559.083351,128,0.993367075920105
1682594058.1209354,129,0.9933913350105286
1682594555.8486426,130,0.993445873260498
1682595053.8562346,131,0.9935947060585022
1682595550.125949,132,0.9937559962272644
1682596046.8735712,133,0.9938625693321228
1682596544.5071447,134,0.9939612746238708
1682597040.1767974,135,0.9940202832221985
1682597534.4196532,136,0.9940962195396423
1682598032.4787965,137,0.9941290616989136
1682598529.5794268,138,0.9941961169242859
1682599027.1696448,139,0.9942042231559753
1682599521.6330721,140,0.9942242503166199
1682600018.143457,141,0.9942771792411804
1682600515.8916726,142,0.9942981004714966
1682601013.6687477,143,0.9943655729293823
1682601509.6762507,144,0.9943860173225403
1682602007.5111928,145,0.99443519115448
1682602503.5623019,146,0.9944753050804138
1682602999.219664,147,0.9945081472396851
1682603496.6691983,148,0.9945555329322815
1682603991.7053723,149,0.9945456385612488
1682604491.1986108,150,0.9945676326751709
1682604987.89245,151,0.9945741295814514
1682605483.860827,152,0.9945967793464661
1682605980.733601,153,0.9946174621582031
1682606477.9636114,154,0.9946514368057251
1682606975.4971602,155,0.9946631193161011
1682607472.363286,156,0.9946941137313843
