Wall time,Step,Value
1682185693.8505983,0,0.19770851731300354
1682186199.030581,1,0.3632626235485077
1682186696.7121408,2,0.4107380509376526
1682187196.2141566,3,0.36456727981567383
1682187691.192748,4,0.4379638433456421
1682188190.3137448,5,0.5133352875709534
1682188688.3518765,6,0.5518959164619446
1682189186.428229,7,0.5689296722412109
1682189684.408588,8,0.6243597269058228
1682190182.2596211,9,0.6737267374992371
1682190680.1704874,10,0.6943951845169067
1682191178.441538,11,0.7081561088562012
1682191675.6275344,12,0.690191924571991
1682192174.2337208,13,0.7719786167144775
1682192672.3907259,14,0.7390657663345337
1682193169.871393,15,0.7686287760734558
1682193667.725373,16,0.8036780953407288
1682194166.8709521,17,0.790591299533844
1682194666.2236073,18,0.8235691785812378
1682195165.543415,19,0.8282557725906372
1682195660.5706382,20,0.8560137748718262
1682196158.5673077,21,0.8612919449806213
1682196657.275186,22,0.8671284914016724
1682197155.8600643,23,0.8616011738777161
1682197651.057788,24,0.8783094882965088
1682198150.3841503,25,0.8917673826217651
1682198650.2825234,26,0.8770918250083923
1682199145.6378064,27,0.9046524167060852
1682199644.35931,28,0.9108960032463074
1682200142.4014633,29,0.8988601565361023
1682200638.630496,30,0.905028223991394
1682201135.9645133,31,0.9133183360099792
1682201633.38255,32,0.928846001625061
1682202131.5733244,33,0.9360454082489014
1682202629.4952104,34,0.9377764463424683
1682203127.7362833,35,0.942055881023407
1682203626.6833627,36,0.9333693981170654
1682204122.1862018,37,0.9435514211654663
1682204619.9833777,38,0.9427606463432312
1682205117.784158,39,0.9500397443771362
1682205617.8334298,40,0.9487119317054749
1682206116.0050106,41,0.9512373208999634
1682206615.1430626,42,0.9506334662437439
1682207111.46677,43,0.9546324014663696
1682207610.2952023,44,0.9597808718681335
1682208108.6490555,45,0.9578792452812195
1682208605.890375,46,0.9607098698616028
1682209104.5860417,47,0.9632728099822998
1682209604.0987546,48,0.9636900424957275
1682210103.2090862,49,0.9713382124900818
1682210601.3741994,50,0.9697424173355103
1682211100.5098433,51,0.9679725766181946
1682211597.217583,52,0.9736891388893127
1682212096.3454692,53,0.9727175235748291
1682212595.6044166,54,0.9761064648628235
1682213094.8205884,55,0.9775887727737427
1682213594.7989638,56,0.975790798664093
1682214093.048315,57,0.9757144451141357
1682214592.4998622,58,0.9745214581489563
1682215090.7332406,59,0.9805676341056824
1682215588.1117988,60,0.981186032295227
1682216086.8047798,61,0.9861720204353333
1682216586.6375964,62,0.9834941625595093
1682217085.4287703,63,0.9844597578048706
1682217585.5393696,64,0.9801813364028931
1682218082.4668994,65,0.9840322732925415
1682218580.1528106,66,0.9852002859115601
1682219079.9751213,67,0.9829308390617371
1682219577.3835042,68,0.9838624596595764
1682220076.1652448,69,0.9842937588691711
1682220575.858586,70,0.9840322732925415
1682221076.3885834,71,0.9811849594116211
1682221573.978188,72,0.9852513670921326
1682222072.0231721,73,0.9862136840820312
1682222570.6865382,74,0.986082911491394
1682223069.9218514,75,0.9861575961112976
1682223569.9217079,76,0.9884814620018005
1682224069.2518532,77,0.9866831302642822
1682224570.4794245,78,0.9861239790916443
1682225069.959578,79,0.9861751794815063
1682225568.4995015,80,0.9884462952613831
1682226066.007553,81,0.9888021945953369
1682226565.9219196,82,0.9891684055328369
1682227064.5756817,83,0.9889082312583923
1682227564.7970357,84,0.9887625575065613
1682228066.3528829,85,0.9883167147636414
1682228566.5856497,86,0.9890936017036438
1682229065.1300654,87,0.9897896647453308
1682229564.4384224,88,0.9900006651878357
1682230063.8190749,89,0.9896954894065857
1682230563.9200869,90,0.9899619817733765
1682231063.8542566,91,0.9903101921081543
1682231564.5658758,92,0.9904621839523315
1682232063.2395666,93,0.9903379678726196
1682232563.7340488,94,0.9899454116821289
1682233062.8416467,95,0.9902402758598328
1682233562.3706646,96,0.990385890007019
1682234062.3839855,97,0.9905524849891663
1682234562.1113036,98,0.990561842918396
1682235062.7819188,99,0.9905057549476624
1682235565.0917754,100,0.9906210899353027
1682236064.9471552,101,0.990649402141571
1682236563.0379581,102,0.9908069968223572
1682237062.6026235,103,0.9907645583152771
1682237562.6396587,104,0.9908342957496643
1682238060.7537272,105,0.9908679723739624
